reviewerID,graph_degree,graph_weighted_degree
AM1YVIJ4M9QTM,2,6
A4D7UQ4UC1A1W,14,44
A3TOEK6W3BVFAO,23,75
AQDHNCD25PFE6,2,6
A1K25QW422L46G,13,42
A15AWN40KRTLAX,1,3
A17HCOZRF8TBA4,29,89
A3IVULXGE2PB43,68,223
A2E4NBNC1WAYV8,5,15
A1OUJO2MDLW1RU,1,3
A1VUGOPL65G37B,156,495
A2X64F7DOMZO23,1,3
A3CSAGK1JZTG50,13,42
A1LS2OKF61TTMK,1755,7021
A3OYUI6MUA8LCE,3,9
ASNJE96DWVE16,45,147
ABMVBLNDF7V23,236,794
A2EPKQ4F2HZRYA,28,92
ABXS55NFGWD4Y,16,48
A3R5HWLGCFQQ7D,1755,7095
A2SH4497XM1HET,6,18
A1W59I1DHBBE3Q,899,2835
A2ZCJS7IOVCBBZ,2,6
A3IT05AC2K734A,3,9
A190OZEJDITR1V,1,3
A3RP30O8OMBE88,2,6
A2GXTGZYYZHDUR,25,79
A356LDM79HK29D,1755,7159
A2BBO0OFCBODG9,1,3
ABOVC1BPUJFZ5,15,48
A13SU874EJN3DX,3,9
A3Q5ZII5NII7GE,1,3
A25SLTMFZ9FT7U,207,706
A3GTW4AMYVRC2E,1,3
AT54Q2ERA4PBR,6,18
A1DDO0MWM4KJRF,80,316
AU320SG3XBG32,1755,7050
A180P22KX8C782,13,39
A1GKAGU5JZODFN,13,40
A3614LPKCNCACE,1,3
A27WL2P4FGTDYM,2,6
A1GOLQ90G6MHK6,134,414
AU8HEPEP83ASN,1755,7022
A1HHLAKLWH0FSV,1755,7021
A1SKLUG1LU4DAE,828,2531
AG7PADBTNUGZ6,2,6
AEK8B590001AT,4,12
A2C9XAU34WBN1F,3,9
A2OIS7QLY06TPU,154,463
A341MNU9GWBWKS,813,2469
A1BONH5MBG8OWB,4,12
A3LMSH3UVWHX7I,8,24
ADJDIF4F7U5YX,808,2446
AONLZZ65SKINV,2,6
A33ATYJ4B6FLCK,14,44
A3G9Q4TV6EAQJA,1,3
A12TUN5C5N3O97,248,758
A3FO5AKVTFRCRJ,1756,7057
ADJ3Y4QWQ6E7H,1,3
A2BFNDKMEPDYLD,69,208
A268A6S63M70ZM,22,67
A3CR1WVBE9N3FV,1,3
A2ON1TKJBMPMVB,25,76
A3CSWB0L9ZLD94,1785,7382
ANJNXT8W5QFRY,37,117
A1BNN7VOYKR1CM,6,20
A89JS46ECD806,1787,7569
A1IQB6UF5L422C,193,585
ACQW1Q4ZX6V8D,1,3
A6LNTFDCECMIE,1,3
A31RULW0KNYJ5H,2,8
A33CPXI0N0VVJ2,6,19
A1O8JQ3CF4GO0Y,1,3
A1LWRD9KCMHQWU,829,2537
A2L1C8E11VDZ2D,5,15
AZZCLFV6V8693,5,15
A2QZFK97U9A0XX,1755,7020
A2L5E194DQGHYZ,31,96
ATDK340QCEB01,5,15
A3BZ9EP6SSC9MU,87,264
A2MZF3HLCWYI6R,41,127
A1JTROAIJNLU6N,1,3
A1NN4K0HGDHKLH,1,3
A2PO864QE6DM65,98,296
A1ISQHP76JKSMD,8,24
A1JSF6BCZLA5ZR,87,265
A22XP8CF9U631W,4,12
A38UO326AF4NUN,23,76
AQ9BB1JOIBS0D,35,106
ADFLBRY00Y70G,1755,7023
A9160ZNKW176Q,44,133
A2PH2K7ZRL9LW6,4,12
A1OA7TBWHLAV80,14,42
A2SK3I26AA8H66,74,292
APAH3VIX32WNM,10,36
AJ7M0U7DETLKP,2,6
A3MH3OS81SQ1XL,16,49
A119EMSQLNLO7T,35,106
A1BJ7M4U2NGVQT,2,6
A2D5I9S4FMZTIO,9,27
A3CS7SCDMJ5678,4,12
A1HQN6CNAO683Y,111,348
A342KSNQ8V0VS,210,718
A3NI1LSFWURJYF,34,104
A30J791OQS1LU,21,68
A18PQL02D6JL31,3,9
A23TE7J1U3791T,1,4
A17EP5GHHKAGTG,1,3
A31TV3OJCWCI3Z,2,6
A1IB42LRNA9QLW,1,3
AUIAEGMOXMMKE,2,6
A1IINPAVSRCX3R,7,24
A3IVLYBFK9BMSA,843,2583
ABNV2O3HLGRVW,127,384
AYQCAPXJ81XTN,3,10
A9KWZDLDNKYMQ,2,6
A24VMSBJAWFRCP,2,6
A22HLJGJ6LM1QI,68,213
A230K924N4UQNT,1755,7023
A18VPADKN9ED5U,8,24
A1WOA004634BUB,792,2381
A10TWYTC6TMQ9U,1,3
A2S0F9FIXVH0SX,2,6
A338X5HM9E9C53,1,3
A3M4UYO1T85VVU,1,3
A1DXR3MMXY2F5D,1,3
AEXGCB43G3THO,15,45
A28Z4MF0PW512P,4,12
A3QEBRCOTOBU6V,6,18
A3BENKZTFJ6XAG,1,3
A17QM7UEEUITOT,1,3
AE19DEYUTQVQ4,2,6
A3N0I50PX8CCBF,2,6
A3GIRDZ8ZD5E68,15,48
AI6O1372DPVJX,19,59
A3VYDLL7WN5ZCM,2,7
A2KRY66FI2BM2X,4,12
A1G43DNJGXS4ZK,10,33
A2ZLSGLSUMOMKF,1,3
A2TXRC7ZTIAASG,1,3
A2YMTU63QRXULP,8,24
AZSXA4HCHTWY8,24,72
A22IFP7TW73V3H,1,3
AYL0SC2RVYFC,2,6
A19XYVMUM5LJO9,3,9
A3F49ZMUC1GSRP,1,3
AMK0B87Y9LZX4,793,2382
A2OO1CYJJXMG3P,1,3
A1636SEVENURA7,1755,7137
A32FGQV64SH52J,4,13
A149ARH4IV8SZ6,18,56
A2EXNK08XFL5KZ,4,12
A11Y64JIIHWD9X,1,3
A3010VBY64UGRH,4,12
A1V7G6OGGW7AGA,5,15
A1FKYXCEHQD42U,57,184
A3VRIFPBHXMMSS,1,3
A11D2XM9K6GO1D,1755,7025
A341ZQKUWLCFSC,16,49
A4Q4I6TUIASOE,14,43
AI6QX40JVX5LM,1756,7141
AP6WB97QGM6M7,5,15
A2HPAKU2FNOCFY,2,6
A2S1JZEGRC7M8C,9,27
A3R59UX9CDYHEU,1755,7028
A2RJSDN6FXLMAL,1755,7022
ABZIWSRNVVCX9,14,42
A3DWGIO3UCBSVD,797,2394
A1ANI33VV4CYWY,7,22
A2O19SOTXF60HR,175,531
A1T3L8MST8ALYJ,2,6
A1LFIP12CD8N9F,828,2529
A2LIPLT5LJTN5B,1,3
A23HTMUV9IN9GH,1,3
A1ZXVKJTHKGA97,18,54
A2Q7J095VNTN6X,3,9
A3NAP3PSKRV55A,1755,7034
AOENHKHZ3A6YY,1756,7166
A1ADKEXEZS3SDZ,1,3
AEZ0X08KA6GPH,9,27
A2TIKUA1GQARPQ,1762,7156
A9YMTZBJIL3WG,247,764
A3VIGSR9ESTTPD,7,21
A2SEGJF0I0TFPH,1755,7051
A3RDY7IM5WGY7E,17,51
A3S41LN7PNDFEM,865,2683
ACGLGRDNOUN2A,2541,9594
A1XE9CJ16DR8EE,22,69
A3DUX0YQS5HA0S,1,3
A34K1HF55DJDT3,2,6
A27NGMW7Y2MSKT,1758,7066
A2C3D3RJ0M2MTG,47,141
A2BKP2PL38TY1F,23,73
A1KGQC53PBFLTD,10,30
A3QA72USQO0KGI,1,3
A3CA7KHRRBCOFN,3,9
A1N0JL4MXE93TT,25,76
A37NQVPHNL9BZL,1084,3524
A3QV698W7K3DMX,9,29
A23Q4SEU7IE2LC,802,2417
AHIHPN39CRG0I,22,68
A3VJS2WHOJVQ3,3,9
AEB39ZGWIKYEE,806,2432
A1SC16MIEW0OTR,1755,7023
A47KVCMBWVX39,1,3
AA8JKQJ57CM5,1,3
A1SSL7MB5QADDD,46,140
A3LQ3QVPJ8JWKH,2,6
ARV88D9NVJ01T,10,30
A16C5IB5MHVCIX,1,3
A1DHZD26R33JWE,5,15
A3UOSNSYF9F9PV,10,31
A1016Q5UDME15Z,107,324
AW0KGHBD431G6,5,15
AOCCXLNAP3DYA,14,45
A2A89UBGSHEHY1,1,3
AIKS3CFPMRQYC,1,3
AEZIO8BRQZ54C,31,96
A12NVP0HB4KONY,1755,7020
A19IFF0DGV0T3E,1,3
A3UQ5JKT7SIQM0,57,177
AUAVO4RMEGP9W,6,18
A1K1RGYR6KGGHG,4,12
AWP0JM6XEVGIE,18,56
AZL8QJZ9XPQH0,16,49
A1S6R1BCT24M56,56,168
AQPNMFQPU4OUR,1,3
A3FZKOJBP8T83Y,5,16
A2MOSXB8MGXQB3,1,3
A2J5JJ34V1IET2,38,119
A1D4X1BSUJ3EKU,1755,7061
A1K0DEGTG6YLJP,9,27
A1M3XD9UV3PD3I,806,2423
AIRB2KU4958FF,1755,7062
A254NDKPFKGP1Z,3,10
A2ZIKWLXT7EMHX,2,6
A2LD7X71EI6M9L,1,3
A3DNHYM1MJ00IM,1755,7026
A332H5915BEC94,23,69
A21BVL7PKG9BX8,1,3
A3PGKGHM63I3VS,10,30
A102RLS4FQLC88,1761,7044
A259HOV20OUHJ4,13,39
A3EO0E04ZA04F0,26,79
A25SR27XA8GXJP,13,43
A3B6AGL013FSAY,100,301
A3JFI1PBIZ26FS,11,33
A3B3UYKTFKZVO0,21,63
A1A6CH371RRDPM,45,144
A6FIAB28IS79,11,33
A7WIV0JCNERVV,7,22
A11E4FWMN9BXJD,9,30
A2LB8HH56AWJTE,1,3
A1KWRC8I6PGH8E,3,9
A2I5FCO3DE5X0F,6,18
AFW1A09A64OJY,1,3
A35PB2LZGZNEB6,1,3
A3EQ8A6DQ7GBAS,115,365
A2S0EOIE4IKP69,9,28
A34AHDS4G49IWH,1,3
A4FMMFAT40BU7,1755,7032
A98K0DDZXEDMX,4,13
A2KZOIOFXXMC1H,35,105
A6VAFD7GLPZYL,803,2425
AZDEAHDT3040G,791,2373
A26DC4NSWUURWF,6,18
A39PE3SRF5W72A,1755,7023
AVJHVALV7KZPF,2,6
A1T9AJCI34XXQU,1766,7249
AGX25TR2HJ51F,1755,7042
A3O4FOEQXPIMSI,310,976
A31TZ79PG4VU3I,8,24
A739ETO5T2TI4,1000,3227
A2WY0ZNN10EJSZ,1755,7063
A22Z554ZQ8NFPC,126,415
A2GRNHCAF9F8LJ,1,4
A2O7HQ2ZVWGV7E,1,3
A30XLEBYCGWJ94,792,2379
A2M5LB2BOQB1VL,11,33
A2FMG3TSXM9F7K,4,12
AWHE7O8YARVZW,2,6
A3QBDNZJ9RVI0B,6,19
A3V75QSI5ZSMFW,3,9
A3U6HRAI2FKYHN,1801,7554
A2N61X08FM8WCT,1,3
A1KZOC3PFTCNFX,8,24
A3J5VGLEPZ83EC,1,3
A2TOC8P6ZJGR1W,1755,7020
ATHT76CCOXEWB,2,7
AW26SZXCF5R1Q,1755,7052
AGFJPHC0EU1UN,1755,7041
A2GPFZL1X3L0XV,16,50
A2BJ3SN97KDH3K,1755,7066
A9BI0D6WWW1EN,1,3
A2605LYSN10W9,49,151
AWYX2Q7OUED14,10,30
A1UX0HJWNTEAE5,1,5
A2B00RVXN7IZI0,2,6
ATQEQIBH64BC6,1,3
AMB8VH491CMPN,2,6
A2XPJP5T5LCBHH,1828,7665
A5FM3BY80U9EF,1774,7359
A1R233YLWSRBTC,10,30
A1GG6ZNCK542SK,4,12
A3QZ9Q8CM5Y8Q1,8,26
A71X7KJCTWZM8,6,19
A2WB01P37RRDZA,1,3
A36OAWDJNRRV8U,70,216
AVEPYE8XOPAPY,791,2374
A34PHC1XKNFFGT,3,9
A2KYV6BKQN7LT,10,31
AKIT8CELWI7OX,1755,7073
AWIG50VOI5VUV,5,15
A13HSYYUY8QAKZ,67,205
A3E2GBGUEJ1QAR,1,3
A2KFFI00P7FQ9Q,8,24
A22VYNZYJLJOAM,1757,7141
A3ST2K1Q8ICKKP,2,6
AH5LRUAFO44F0,5,15
AH5LWWPWGWYSQ,1,3
A2GN0WE4YKU8L5,3,9
AJBNAZJX5L5VX,798,2404
A12299TTBTOC0Z,4,12
A1EMD22HC94SI1,1757,7179
A1RV4589ZDCZ4Q,1,3
A2W0BJAJ5WST7B,1,3
AYU2F3U30DWOD,5,15
A79AHU0P37NB7,795,2390
A1OQGGTUVDC83U,3,9
A167ADYLLRIFH,1756,7077
AFKBZBBVEXA84,892,2821
AYQ75DW6HF1VK,3,9
A2MJYZJ624SV57,16,53
A2I72KZBACHPSD,1755,7025
A2P3QNO66BGRZ7,22,67
A3IA2DJSFWW1C6,4,12
A26ABT9UV0VRGA,1,3
A1ZC38GBGG8J26,1,3
AJUXP5GEE2VRP,7,23
AYXSS7K44Z5RR,42,126
AZX1JTWFRK1NT,2,6
A3M7F427PMJ3GD,1755,7031
A1K8W3UKJPZ0UD,1,3
A5MPN7YO5SA3D,33,99
ALB4R4MZ8OKGS,19,57
A1XI0QLDA46YZD,1,3
A3DZBMO93FHKTH,1,3
AFXW330BP7050,5,15
ALZKAZO1AMYFT,792,2376
A1LQTRN7RRE16Q,1,4
AWQ80SMSFND88,44,133
A2UT009VIESBS8,1764,7217
AF2KT9RR6KEVH,12,36
A2R164STV36F6C,3,9
A1T0W8JXB4USYB,11,34
AOQENWYQ3OLNB,28,86
A3O5FD3A1V61UA,4,12
A3DEX7PMFX3V64,1,3
A1RSS4ACX2C9R,1,3
AFL7V5CVYHQ7Z,1755,7027
A1NHDCTRSWARZG,2,7
A1LR4PEKZUW1M3,7,21
AWDPSDM5EZ9R3,1,3
A3V296F5XF0YHA,37,124
A25SVSZOMF6CHC,9,27
A1ULXU0MYQ0XVB,1755,7154
A2ZIC3YV7NMK3D,10,32
A1TWKEEV197HS6,1,3
AZL1JK2B50D2H,7,21
A119TGHDQP4RTO,8,25
A22Y1B2EGFRKV5,3,10
AVZHN87ULATZ7,1755,7096
A12UHYEANXQ8OV,191,586
ADUGZFI9NOO9W,5,15
A2WUYWNS3UE19H,825,2513
AI9P9E8XJG7YE,2,6
A11E51YAC4ZG0Q,33,107
A1LJXZC1RFW07C,30,98
A2JML0FQHELQG5,4,13
A2DFD06S4HOXLD,813,2466
A3E5S1BO6WXWBM,2,6
A2YP2QTLVH9TKT,791,2374
A1CSB9FS3SLHJO,4,12
A3CEV9KBYLPK2L,18,55
A1T06347QRCHCL,1,3
A1TE3EHBWNVJ6M,1906,7995
A2PVAOS0G22ERX,19,59
A2WZI5ATR46HOA,4,12
A2SF0FJJ17EEIW,4,12
A1RI71C4IQZZGF,27,83
A27IYRA843Q5EJ,1,3
A2ERXMH6W119Q2,10,30
A246ZXXQ0CZOJO,1755,7024
A3DV6K2GQDW8VC,1,3
A29JZMXQ4XGFV1,14,42
A2I1YUW2OXOMKO,17,54
A1VPCB6WV3GHO2,15,48
A3QTFLU2ZWH7WS,1841,7773
A1ACEL9AFWGQMU,2,6
A298N7QT63PPPO,10,30
A3B669K9ASSDXL,2,6
A3BE6T44EVYM68,1,3
AOC5B7XX01MIE,36,108
A1MLQ1WQ9WOO4F,3,9
A2ALU1USHV8HBM,2,6
AUVIUX037E2IV,1,3
A3295TTMK4KNS6,1755,7021
A1EVHJQQP06AKV,19,57
A3L2WXI9UOH0GP,82,320
A2017WLDLNBQNN,29,87
AX1KS023SJDT3,10,30
A3LVYY101GZTNW,807,2431
A1HJUZWT313CWX,2576,9795
AA6Q57I7OQTI7,3,9
A2QVB4WP3XXEBC,13,39
A6BNZTG3NTV70,1,3
A77GQK6BF4XVL,1,3
A1JPK67P6XMBIH,3,9
A17VI57HTHQQ6Y,11,37
A20LVBE2GSF5C8,24,72
A1KGBUKD3G3TYQ,1755,7028
ALYZ6K2FC7VZC,6,18
A1WRFS5A0QL27B,5,15
A1IH46GF4BNPIQ,2,6
A20G39D6LBR45G,153,460
AYJJDQQ4EZ5V3,8,26
A2M5C669MGN6O4,3,9
A1BN2SLM5MEX6D,30,90
A4IVOEXZWRO2Z,1,3
A3PF8GJK11GGZH,1,3
A1ZVUSNISX9LNT,431,1437
A2ZG2DHULY2O4Z,6,18
A326K8T0UES729,1,3
A1IFUCNA3A3UYK,1,3
A23LYYPZPV3W21,293,920
A192V0APRHEW2,1,3
AJJ4Z626IVKNZ,845,2584
A1E0PKT6I56Z4X,1755,7026
A2WPSFTKUFOE3N,1,3
A3MMISYL1GBXH4,1,3
A37OYVYHR5U4NU,1,3
A2AQYDYGYL8Z17,827,2503
A1IVL56RZ56U4R,1,3
ADAUSZW1QB5I8,31,93
A1HD64C9ECQ6TF,1,3
A1ZMAQ693IVNG3,2,6
A3AOPVQ7EZHTWA,59,242
A17FSB0ZCVQK80,1,3
A3KFJLXYRM90D1,121,365
A3CTXNDT073PU6,1,3
A2XPUAA50EO9DV,2,6
ASV54BE96EQPR,1,3
A3UE4QGQ8YIQD3,8,24
A160PIYRWOZ695,6,18
A2JOQZOATDC7JT,791,2378
A32AASJWINE627,2,6
A2AKY39TEU4XZL,1,3
A3D42ZX96FA6EW,1795,7431
A2FLUIG3RX7EET,17,51
AZJQ1JDE7IJUK,3,9
A1C0O09LOLVI39,35,116
A2KEHYZUJOM3W6,48,145
A33Z1FXHNTWI9V,19,58
AETQIN7OH0RL9,30,93
A13XSFKDUZ7ZAT,1,3
A1P12D4J6CLN6I,2,8
AT5GIOOKP9SJC,1,3
A3CQOXVB5H26Q7,2,6
A28ZOQ06630VLT,2,6
AN28FUG6NBF0I,794,2387
AINE749EUFI9T,7,25
A39809K6812ALK,1,3
A3FGKL7JZVZLBS,3,9
A3B0TX0QRN7WQ9,1,3
ADIOHXMJ0E6UE,1756,7101
A232T9KXWJ2Q9U,31,97
A1JN3UIUZAHF7V,1757,7172
A2YLPV7QVK2JT9,8,24
APE3RHJQYC3RL,7,22
ATLPYE4V3UJO5,2,6
A12YXGXV4MATDS,1,3
A3AH6CRIGC022K,20,61
A14MQNIHKDO873,1755,7033
AGY1Q7NBNXC43,8,24
AOXN9T6MH737Q,21,69
A12CYWQEQWQUE0,3,9
AUVUBABBGNNS4,1,3
A1JA84HZWILWMG,1,3
A2V13UH49SFDOO,4,12
A6JA8DEG5TK5C,1755,7043
A1TSS9N0BCWGBI,791,2373
AQIVKUVV9NJWQ,2065,8668
A2IBOIUH8A20OX,1,3
A1DE9TVBOVWXP1,1772,7390
A36NTOPLI28P73,17,52
A2KBVJWA5182KU,2,6
A1H2Y9MYUONG,9,33
A1QUNDM9NDNQ3I,64,200
AX18PPQWCG7FG,2,6
AYWUO37I80I0V,13,39
APEZUW3YFEFJ7,1,3
A1LW0TDTKZD621,2,6
A5PFVUAKJRQ9,1,3
A38WHF1XCRH1T3,1755,7065
A6ONVH4K69VIA,7,22
A2KGI0YVZBU9P0,1,3
A1NX9AO2BXCGG1,1,3
A21AI478F1MDDZ,1755,7030
A2LJ0XC4FGTTH9,20,60
A2PD23Q94D960O,1,3
A3NCYWRAJ7L46Y,1755,7100
A2YKVI8GRTD1QQ,881,2768
AOAVT25857KIK,172,516
ATCC0INFYE0U0,20,61
A2T4B0ZGA7IUAD,12,36
AP47Y52NBRZNE,1755,7020
A3RT9A5T78O0DU,5,15
A18R1E6C8U1U39,2,6
A89YTJ51NTTKS,1,3
A37OTK37U6YOW9,814,2471
A31O1Z955Q2Q0N,20,60
A1C126645DM4U5,3,9
A2SNOQCO7EDBJZ,21,64
A2TM75VX0XLYEM,14,42
AZDZAK3ZM28UU,3,9
A2MIQM0J7IFTFX,1,4
A15WM99TT9ECN8,17,51
A18Z2ZMIJDUJPR,66,212
A1BNPAUXOZ9VC7,48,144
A18CDL1AYX7IUS,1,3
A2NW1N71JQ1P2X,32,100
AALVCMX1HXYV8,19,61
A1HOO1GY2K6OMY,2,6
A13L4LB6WGK2XW,1,3
A2VAD79S4A06DD,18,61
AAK5NV2FS0E8,16,49
A1D5BTRIRJVIBW,1,3
A1NNJYTQCQHK9R,1,3
A2WYNQYNJGDLLP,2,6
A25RWT9QC3EUV7,1,3
A2F784HXN22CYJ,1,3
A17H4NX8DJASDT,2,7
A1SCJY0BJTPJA5,1,3
AQMEGG40VOKX0,2,6
A3SOFQLKLURYTE,1755,7077
A17DYJ1XJLXAL3,5,15
AQIHKBA7IXX1T,4,12
A3N01U1JAF73NB,12,36
A2P7UEAIXX52GT,2,6
A1UYFXKNUIDGBN,8,25
A1IGDOK5J8HEHO,1788,7335
A1EQP73HF95EB5,2,6
A1RVJSB6CWP5S0,1,3
A2CYDYRRHDBEUT,10,44
AO86SMZNW48N5,3,9
A37S39Z4N4390Q,3,9
A2TXBFMVM792MF,1,3
A3RHOQHFVEVHCR,350,1110
A1M6E26NL0N8BT,2,6
A10DT72T9PAG9U,3,9
A3SAG5ON0Y0H3I,2,6
A38TOE9YEDEPEN,2,6
A1EIJ7DDZM2TPJ,73,247
AULWH7UFOOTML,2,6
A32ZC1AIF9B85,53,160
A2ZTEXUPPZGWGQ,1,3
A3B2Z9R4BQP6J0,6,18
A2R64ZC4HAN62U,1,3
AHB383WAUG7LZ,1755,7049
A3C6YW8X68F7BH,6,18
A3JRTDZC9BH86X,9,33
AM2GYESLFZ43Q,1756,7154
A1DBR2PHENDRCQ,2,6
A3NJK826H8TFHP,1,3
A3IW2TN27KPEZ2,1755,7079
A1RSRUQVKB5EBO,472,1533
A2UDYQAW1HXDUJ,1756,7108
A1M4PLIMMFF06,1,3
A2FN5DGPDO01W,8,25
AXSKB61MD3QGW,4,12
A3QE8U4CZ6WZJC,2,6
A15WX1NKAQK6G,4,12
A11ZTNL7HIZTN6,108,328
A1L45P4PXX7OEO,164,494
A2783BY8GMKTZD,10,30
A2AF9EC56C5B6M,1,3
A2TPWGD8ZXJ3BU,1755,7028
A319M7RJK6ALXG,1,3
A18I2E8F9CWP5K,12,37
A34VRVI4CSI5RQ,1755,7020
A3SAZLWQ86H32,55,179
A1S0P16TIUH3RV,1755,7036
A20HPNUX7H1V3E,1755,7059
A2TP0PJIZK86N5,1,3
AM9KZWO2UFPXI,2,6
A24JUT24W1K3CV,66,215
A3TMTW57OH788I,2,6
A24K12BAM7UR9A,1,3
A223XHHKGMON2J,11,33
A2RNMKDS4QTQ2K,2,6
A10ZN0ATI8ZBRF,9,27
A29ADW1P94TQ3E,3,10
A25AKAVI522CB0,5,15
A1K8ITH9NPJBHO,7,21
A2I4N574R82VYK,102,309
A2BYJDYW8YL8RW,15,47
A2EOTBGW2QQ2CP,33,102
A2TFBYP80N2UAB,1756,7076
AQX0HHXKY8K3L,805,2438
A1HGG7A1GEEBFB,849,2625
A1ZVES85PJY3ZW,2,6
A131ZUJW82VP59,1,3
A2RZR1H1W1FPDV,82,248
AX1CQKLHE9U03,12,37
A234WS4NSI1KHO,2,6
A39PHF7PMVY2CX,2,6
AHT8CLN4O1A10,830,2550
A3S0UDGS4EO2VV,9,28
A2PQHC9ZQQJWPP,1,3
A3PA7VNI9JUGTE,1,3
A27MAW4XEWOM16,1755,7046
A1XL7R4E5WXCXD,841,2590
A2HWWN7E6ANV99,2,6
AXX8LWC062K8T,2,6
A1MSLP5M1UUQL2,1,3
A1IMLPGR5XM4F0,8,24
A2HF6XGE1DA65V,15,46
A2AJIKCMROZA4R,2,6
A37MB1ORRP2NOT,4,14
ACTEAPEPGDV8G,92,276
A2ATGHZWV6OP67,1,3
AY85RHKLBXVLU,7,22
APYHSY5CVS48I,5,15
ACR90U4NFM73N,12,38
A2XGWZAO51A2VM,1759,7159
A3OUE4CO7M9H5Y,212,644
A1SKZYT31006MW,1,3
AAKH9AQAJPJH7,1,3
A22PKMXL8SYAT4,10,30
A3EQ5CKRZS0LI7,1755,7079
AX23AZBWGPM4,1,3
A1YYSOGNC6D68G,1773,7254
A2GTI2GLHUJJE9,1,3
A2Z84UZPX7064Q,1,3
A3NGAQKJ6X088B,12,36
AMJI7YU0I1JDK,1,3
A5P4J21R0VLD4,41,125
AQIYEH9EZS2WU,1,4
A7B5422A5O436,4,12
A3NA8XVGSX8D33,8,29
A12J5MCYXCEZ99,1,3
A34IJACMU8C3IM,2,6
AAJ90RYPO1SXN,1,3
AZSVUIW5QVV9I,1,3
A21R51W6KDVGBT,1,3
A2U45YPPQDV4ZQ,1755,7020
A1KOEK74WTXOWU,1,3
A2R2FL0MIFCN1V,12,38
AHMNZ1FKDSW6C,1,3
A10P8DU4Q30WG2,1755,7089
A2APHE6KJ4RBOV,4,12
A1E11EA3A49636,1,3
A1GWG5CWLKJ7ET,1,3
A3KZ6CXRIGUTXX,3,9
A2EMC6QC7HE61L,1755,7026
A1Q02OPAKHELTD,1,3
A1JNV4K56GG94R,24,79
A35AS2HLQI0MRP,1,3
A3W23YAXH4HR5G,2,6
ABBLAI9V904E7,4,12
AZZT9G4MJFCHD,2,6
A1YBNOSCW8H1FS,23,70
A2MSPPY4E1GFJ,44,135
A975L7FSBIFIP,818,2490
A2H5FDYX3GDYG8,1,3
A3AP9IAAE2KI,1,3
ASYHYW0USZVN6,9,27
A34VWX657LS4CS,1755,7026
A13TEF3O1YL12J,80,241
A121S4HE3PUFB9,1770,7247
A1XFC9JHC24BIO,41,125
A1PCWEHEGUQWP2,1,3
A1H2D403IZ5E6K,4,12
A2I01I3IMYW9K,7,21
AGIMDJ4RO2EZE,1756,7206
AGIYEVS13TDB4,1,3
A2MYN2NHO70QWC,7,21
A2NF1FBFJZV7Q5,9,28
A1FSY07K0HOZSS,1,3
A3VWLSVA6E9AL7,1,3
A14VPVPTUHLHUI,795,2389
A9NVD8TC7IHFC,44,132
A3U8K3V1JUE3ZJ,28,85
A2TTR7OKJBNXXG,791,2373
A1WT4GAZ93OH6N,1,3
A3L0IT61VPVIC3,1,3
A1VBJJQ0M08WAD,2,7
A1Y90O3KRCENSW,1,3
A35PMER7ZH4Q0R,15,50
AW5D9Y2AZAZUU,1769,7278
A1VR611WC2H4L7,1,3
A3D8X0DPFYRTKG,4,12
ATSW0SEA5JHB4,2,6
A1EKDT0DJ6R9VE,3,10
AB53ELYYQJKZ9,5,15
A1DREZRRHNBOJF,4,12
A39B2LZM2610NQ,12,37
A3T1AS79A36Z3R,181,556
A1A4Z6NZBBNGN6,2,6
A21VM9WVF8EOSJ,1,3
A30L18KVJEBXH,157,472
A3TJMZ2YFNECYN,1759,7193
AER13YN53VKDJ,53,161
A1PU6U585S5Q4M,4,12
A3H1GUXH5LAAHO,46,139
A2LRENOLZO3OPQ,3,9
A32KS6H1VJ3VLS,1755,7026
AEZ9YW4RTPWMV,12,36
AZKXTW911W9AO,5,16
A6J674F3F3E5D,1,3
A3I23DPVLDXAB2,34,105
A1CJBNA94OTG0O,12,38
AFS3FQR5JSDVJ,55,181
A12EVK82QUTSA6,1,3
A28AV0N7EQNYNS,6,19
A1R5IKBFSLR4BX,19,57
AZI67DUGQDCDW,301,965
A3A7EQMJEKBWB6,21,66
A1LCN5Q4P4IPLN,15,48
ACS3H8PLLX7IP,1,4
AXOV3QCTN782N,65,205
A2AQBX9NMHAO5D,17,52
A3L9A7JLC3PFLB,3,9
ADUCFYAHTNWW4,1,3
A2677742YZ637Y,796,2397
A5LKA6NJMTVK8,8,25
AYPT1GLFH8FKL,1,3
A1XJ3UPFYLQEQN,86,261
AF1CR061AFE3I,1911,7986
A14V6CXN8ZWZOS,3,9
A256U10ZSNJ906,1,3
AGOMW95M7MIV,12,37
A18RGYRCEN181M,8,25
A2ITU3DD0V6VMA,1,3
A8MO80O4P1ZK0,1,3
A2T1SPDABIP3MA,2,6
AOQL029NZDQKE,48,146
A24MDYO5UBUA5R,1,3
A8YKGGP3SFJAI,1759,7053
A3E8QG8QX779G9,6,24
A1IILGNML0BA11,7,21
A3KGJUUM1ESFC7,1,3
A2PPCO5AYT5T1Q,1,3
A2MIP3AQVSF2SS,56,175
A2E2KYE92LF0T7,3,9
A3923UGIPX0QQM,8,24
A3N0V3DI3XZRAM,109,329
A2GNKYINIPHSRO,1,3
A1EWYZI4ZHU9XZ,6,19
A1MJZ6MQ9Q5S0Q,17,55
A2NTTN6IELR4Y1,1,4
AFNH093JGM7YK,66,202
A2DQGJO096YA0V,47,141
